series_id,industry,metric,year,period,value
JTS540099000000000TSR,Prof/Business,hires,2022,M09,4.9
JTS540099000000000TSR,Prof/Business,hires,2022,M08,5.1
JTS540099000000000TSR,Prof/Business,hires,2022,M07,5.4
JTS540099000000000TSR,Prof/Business,hires,2022,M06,5.5
JTS540099000000000TSR,Prof/Business,hires,2022,M05,5.6
JTS540099000000000TSR,Prof/Business,hires,2022,M04,5.5
JTS540099000000000TSR,Prof/Business,hires,2022,M03,5.6
JTS540099000000000TSR,Prof/Business,hires,2022,M02,5.5
JTS540099000000000TSR,Prof/Business,hires,2022,M01,5.6
JTS540099000000000TSR,Prof/Business,hires,2021,M12,5.6
JTS540099000000000TSR,Prof/Business,hires,2021,M11,5.7
JTS540099000000000TSR,Prof/Business,hires,2021,M10,5.2
JTS540099000000000TSR,Prof/Business,hires,2021,M09,5.6
JTS540099000000000TSR,Prof/Business,hires,2021,M08,5.2
JTS540099000000000TSR,Prof/Business,hires,2021,M07,5.6
JTS540099000000000TSR,Prof/Business,hires,2021,M06,5.5
JTS540099000000000TSR,Prof/Business,hires,2021,M05,5.1
JTS540099000000000TSR,Prof/Business,hires,2021,M04,5.3
JTS540099000000000TSR,Prof/Business,hires,2021,M03,5.3
JTS540099000000000TSR,Prof/Business,hires,2021,M02,5.4
JTS540099000000000TSR,Prof/Business,hires,2021,M01,4.9
JTS540099000000000TSR,Prof/Business,hires,2020,M12,4.9
JTS540099000000000TSR,Prof/Business,hires,2020,M11,5.2
JTS540099000000000TSR,Prof/Business,hires,2020,M10,5.0
JTS540099000000000TSR,Prof/Business,hires,2020,M09,5.2
JTS540099000000000TSR,Prof/Business,hires,2020,M08,4.9
JTS540099000000000TSR,Prof/Business,hires,2020,M07,5.0
JTS540099000000000TSR,Prof/Business,hires,2020,M06,4.5
JTS540099000000000TSR,Prof/Business,hires,2020,M05,4.9
JTS540099000000000TSR,Prof/Business,hires,2020,M04,8.9
JTS540099000000000TSR,Prof/Business,hires,2020,M03,9.1
JTS540099000000000TSR,Prof/Business,hires,2020,M02,5.2
JTS540099000000000TSR,Prof/Business,hires,2020,M01,5.3
JTS540099000000000QUR,Prof/Business,quits,2026,M03,2.0
JTS540099000000000QUR,Prof/Business,quits,2026,M02,2.0
JTS540099000000000QUR,Prof/Business,quits,2026,M01,2.2
JTS540099000000000QUR,Prof/Business,quits,2025,M12,1.9
JTS540099000000000QUR,Prof/Business,quits,2025,M11,2.1
JTS540099000000000QUR,Prof/Business,quits,2025,M10,2.4
JTS540099000000000QUR,Prof/Business,quits,2025,M09,2.4
JTS540099000000000QUR,Prof/Business,quits,2025,M08,2.5
JTS540099000000000QUR,Prof/Business,quits,2025,M07,2.6
JTS540099000000000QUR,Prof/Business,quits,2025,M06,1.9
JTS540099000000000QUR,Prof/Business,quits,2025,M05,2.4
JTS540099000000000QUR,Prof/Business,quits,2025,M04,2.3
JTS540099000000000QUR,Prof/Business,quits,2025,M03,2.9
JTS540099000000000QUR,Prof/Business,quits,2025,M02,2.3
JTS540099000000000QUR,Prof/Business,quits,2025,M01,2.4
JTS540099000000000QUR,Prof/Business,quits,2024,M12,2.6
JTS540099000000000QUR,Prof/Business,quits,2024,M11,2.2
JTS540099000000000QUR,Prof/Business,quits,2024,M10,2.4
JTS540099000000000QUR,Prof/Business,quits,2024,M09,2.3
JTS540099000000000QUR,Prof/Business,quits,2024,M08,2.4
JTS540099000000000QUR,Prof/Business,quits,2024,M07,2.2
JTS540099000000000QUR,Prof/Business,quits,2024,M06,2.6
JTS540099000000000QUR,Prof/Business,quits,2024,M05,2.2
JTS540099000000000QUR,Prof/Business,quits,2024,M04,2.3
JTS540099000000000QUR,Prof/Business,quits,2024,M03,3.0
JTS540099000000000QUR,Prof/Business,quits,2024,M02,2.7
JTS540099000000000QUR,Prof/Business,quits,2024,M01,2.2
JTS540099000000000QUR,Prof/Business,quits,2023,M12,2.4
JTS540099000000000QUR,Prof/Business,quits,2023,M11,2.7
JTS540099000000000QUR,Prof/Business,quits,2023,M10,2.8
JTS540099000000000QUR,Prof/Business,quits,2023,M09,2.6
JTS540099000000000QUR,Prof/Business,quits,2023,M08,2.6
JTS540099000000000QUR,Prof/Business,quits,2023,M07,2.6
JTS540099000000000QUR,Prof/Business,quits,2023,M06,2.6
JTS540099000000000QUR,Prof/Business,quits,2023,M05,2.8
JTS540099000000000QUR,Prof/Business,quits,2023,M04,2.6
JTS540099000000000QUR,Prof/Business,quits,2023,M03,2.7
JTS540099000000000QUR,Prof/Business,quits,2023,M02,2.8
JTS540099000000000QUR,Prof/Business,quits,2023,M01,2.4
JTS540099000000000QUR,Prof/Business,quits,2022,M12,3.1
JTS540099000000000QUR,Prof/Business,quits,2022,M11,3.2
JTS540099000000000QUR,Prof/Business,quits,2022,M10,2.8
JTS540099000000000QUR,Prof/Business,quits,2022,M09,3.3
JTS540099000000000QUR,Prof/Business,quits,2022,M08,3.1
JTS540099000000000QUR,Prof/Business,quits,2022,M07,3.5
JTS540099000000000QUR,Prof/Business,quits,2022,M06,3.4
JTS540099000000000QUR,Prof/Business,quits,2022,M05,3.5
JTS540099000000000QUR,Prof/Business,quits,2022,M04,3.8
JTS540099000000000QUR,Prof/Business,quits,2022,M03,3.5
JTS540099000000000QUR,Prof/Business,quits,2022,M02,3.3
JTS540099000000000QUR,Prof/Business,quits,2022,M01,3.6
JTS540099000000000QUR,Prof/Business,quits,2021,M12,3.5
JTS540099000000000QUR,Prof/Business,quits,2021,M11,3.8
JTS540099000000000QUR,Prof/Business,quits,2021,M10,3.4
JTS540099000000000QUR,Prof/Business,quits,2021,M09,3.5
JTS540099000000000QUR,Prof/Business,quits,2021,M08,3.4
JTS540099000000000QUR,Prof/Business,quits,2021,M07,3.2
JTS540099000000000QUR,Prof/Business,quits,2021,M06,3.5
JTS540099000000000QUR,Prof/Business,quits,2021,M05,3.3
JTS540099000000000QUR,Prof/Business,quits,2021,M04,3.4
JTS540099000000000QUR,Prof/Business,quits,2021,M03,3.0
JTS540099000000000QUR,Prof/Business,quits,2021,M02,3.1
JTS540099000000000QUR,Prof/Business,quits,2021,M01,2.9
JTS540099000000000QUR,Prof/Business,quits,2020,M12,2.8
JTS540099000000000QUR,Prof/Business,quits,2020,M11,2.7
JTS540099000000000QUR,Prof/Business,quits,2020,M10,3.0
JTS540099000000000QUR,Prof/Business,quits,2020,M09,3.2
JTS540099000000000QUR,Prof/Business,quits,2020,M08,2.7
JTS540099000000000QUR,Prof/Business,quits,2020,M07,2.6
JTS540099000000000QUR,Prof/Business,quits,2020,M06,2.0
JTS540099000000000QUR,Prof/Business,quits,2020,M05,2.2
JTS540099000000000QUR,Prof/Business,quits,2020,M04,1.9
JTS540099000000000QUR,Prof/Business,quits,2020,M03,2.9
JTS540099000000000QUR,Prof/Business,quits,2020,M02,3.0
JTS540099000000000QUR,Prof/Business,quits,2020,M01,3.2
JTS510000000000000TSR,Finance,hires,2026,M03,3.6
JTS510000000000000TSR,Finance,hires,2026,M02,3.4
JTS510000000000000TSR,Finance,hires,2026,M01,3.4
JTS510000000000000TSR,Finance,hires,2025,M12,3.1
JTS510000000000000TSR,Finance,hires,2025,M11,3.0
JTS510000000000000TSR,Finance,hires,2025,M10,2.8
JTS510000000000000TSR,Finance,hires,2025,M09,2.3
JTS510000000000000TSR,Finance,hires,2025,M08,2.6
JTS510000000000000TSR,Finance,hires,2025,M07,2.8
JTS510000000000000TSR,Finance,hires,2025,M06,3.1
JTS510000000000000TSR,Finance,hires,2025,M05,2.8
JTS510000000000000TSR,Finance,hires,2025,M04,2.8
JTS510000000000000TSR,Finance,hires,2025,M03,2.9
JTS510000000000000TSR,Finance,hires,2025,M02,2.9
JTS510000000000000TSR,Finance,hires,2025,M01,2.7
JTS510000000000000TSR,Finance,hires,2024,M12,2.2
JTS510000000000000TSR,Finance,hires,2024,M11,2.8
JTS510000000000000TSR,Finance,hires,2024,M10,3.0
JTS510000000000000TSR,Finance,hires,2024,M09,2.7
JTS510000000000000TSR,Finance,hires,2024,M08,3.1
JTS510000000000000TSR,Finance,hires,2024,M07,3.5
JTS510000000000000TSR,Finance,hires,2024,M06,2.4
JTS510000000000000TSR,Finance,hires,2024,M05,3.1
JTS510000000000000TSR,Finance,hires,2024,M04,2.7
JTS510000000000000TSR,Finance,hires,2024,M03,2.7
JTS510000000000000TSR,Finance,hires,2024,M02,3.0
JTS510000000000000TSR,Finance,hires,2024,M01,2.5
JTS510000000000000TSR,Finance,hires,2023,M12,2.3
JTS510000000000000TSR,Finance,hires,2023,M11,2.8
JTS510000000000000TSR,Finance,hires,2023,M10,2.4
JTS510000000000000TSR,Finance,hires,2023,M09,2.4
JTS510000000000000TSR,Finance,hires,2023,M08,2.3
JTS510000000000000TSR,Finance,hires,2023,M07,3.8
JTS510000000000000TSR,Finance,hires,2023,M06,2.8
JTS510000000000000TSR,Finance,hires,2023,M05,2.5
JTS510000000000000TSR,Finance,hires,2023,M04,2.6
JTS510000000000000TSR,Finance,hires,2023,M03,3.2
JTS510000000000000TSR,Finance,hires,2023,M02,3.4
JTS510000000000000TSR,Finance,hires,2023,M01,3.3
JTS510000000000000TSR,Finance,hires,2022,M12,3.3
JTS510000000000000TSR,Finance,hires,2022,M11,3.2
JTS510000000000000TSR,Finance,hires,2022,M10,3.0
JTS510000000000000TSR,Finance,hires,2022,M09,2.9
JTS510000000000000TSR,Finance,hires,2022,M08,3.8
JTS510000000000000TSR,Finance,hires,2022,M07,3.3
JTS510000000000000TSR,Finance,hires,2022,M06,3.1
JTS510000000000000TSR,Finance,hires,2022,M05,3.0
JTS510000000000000TSR,Finance,hires,2022,M04,2.9
JTS510000000000000TSR,Finance,hires,2022,M03,2.4
JTS510000000000000TSR,Finance,hires,2022,M02,2.3
JTS510000000000000TSR,Finance,hires,2022,M01,3.9
JTS510000000000000TSR,Finance,hires,2021,M12,3.4
JTS510000000000000TSR,Finance,hires,2021,M11,3.2
JTS510000000000000TSR,Finance,hires,2021,M10,3.4
JTS510000000000000TSR,Finance,hires,2021,M09,3.3
JTS510000000000000TSR,Finance,hires,2021,M08,3.3
JTS510000000000000TSR,Finance,hires,2021,M07,2.7
JTS510000000000000TSR,Finance,hires,2021,M06,3.3
JTS510000000000000TSR,Finance,hires,2021,M05,3.1
JTS510000000000000TSR,Finance,hires,2021,M04,3.2
JTS510000000000000TSR,Finance,hires,2021,M03,3.2
JTS510000000000000TSR,Finance,hires,2021,M02,2.9
JTS510000000000000TSR,Finance,hires,2021,M01,2.4
JTS510000000000000TSR,Finance,hires,2020,M12,2.4
JTS510000000000000TSR,Finance,hires,2020,M11,2.7
JTS510000000000000TSR,Finance,hires,2020,M10,2.7
JTS510000000000000TSR,Finance,hires,2020,M09,2.3
JTS510000000000000TSR,Finance,hires,2020,M08,2.6
JTS510000000000000TSR,Finance,hires,2020,M07,2.5
JTS510000000000000TSR,Finance,hires,2020,M06,2.8
JTS510000000000000TSR,Finance,hires,2020,M05,2.5
JTS510000000000000TSR,Finance,hires,2020,M04,7.9
JTS510000000000000TSR,Finance,hires,2020,M03,8.3
JTS510000000000000TSR,Finance,hires,2020,M02,2.8
JTS510000000000000TSR,Finance,hires,2020,M01,2.7
JTS510000000000000QUR,Finance,quits,2026,M03,1.1
JTS510000000000000QUR,Finance,quits,2026,M02,1.5
JTS510000000000000QUR,Finance,quits,2026,M01,1.4
JTS510000000000000QUR,Finance,quits,2025,M12,1.6
JTS510000000000000QUR,Finance,quits,2025,M11,1.5
JTS510000000000000QUR,Finance,quits,2025,M10,1.2
JTS510000000000000QUR,Finance,quits,2025,M09,0.8
JTS510000000000000QUR,Finance,quits,2025,M08,1.2
JTS510000000000000QUR,Finance,quits,2025,M07,1.3
JTS510000000000000QUR,Finance,quits,2025,M06,1.5
JTS510000000000000QUR,Finance,quits,2025,M05,1.3
JTS510000000000000QUR,Finance,quits,2025,M04,1.1
JTS510000000000000QUR,Finance,quits,2025,M03,1.4
JTS510000000000000QUR,Finance,quits,2025,M02,1.2
JTS510000000000000QUR,Finance,quits,2025,M01,1.4
JTS510000000000000QUR,Finance,quits,2024,M12,1.2
JTS510000000000000QUR,Finance,quits,2024,M11,1.2
JTS510000000000000QUR,Finance,quits,2024,M10,1.4
JTS510000000000000QUR,Finance,quits,2024,M09,1.3
JTS510000000000000QUR,Finance,quits,2024,M08,1.5
JTS510000000000000QUR,Finance,quits,2024,M07,1.8
JTS510000000000000QUR,Finance,quits,2024,M06,1.1
JTS510000000000000QUR,Finance,quits,2024,M05,1.7
JTS510000000000000QUR,Finance,quits,2024,M04,1.5
JTS510000000000000QUR,Finance,quits,2024,M03,1.4
JTS510000000000000QUR,Finance,quits,2024,M02,1.6
JTS510000000000000QUR,Finance,quits,2024,M01,1.8
JTS510000000000000QUR,Finance,quits,2023,M12,1.1
JTS510000000000000QUR,Finance,quits,2023,M11,1.5
JTS510000000000000QUR,Finance,quits,2023,M10,1.4
JTS510000000000000QUR,Finance,quits,2023,M09,1.5
JTS510000000000000QUR,Finance,quits,2023,M08,0.8
JTS510000000000000QUR,Finance,quits,2023,M07,1.9
JTS510000000000000QUR,Finance,quits,2023,M06,1.4
JTS510000000000000QUR,Finance,quits,2023,M05,1.0
JTS510000000000000QUR,Finance,quits,2023,M04,1.3
JTS510000000000000QUR,Finance,quits,2023,M03,1.4
JTS510000000000000QUR,Finance,quits,2023,M02,1.6
JTS510000000000000QUR,Finance,quits,2023,M01,1.3
JTS510000000000000QUR,Finance,quits,2022,M12,1.6
JTS510000000000000QUR,Finance,quits,2022,M11,1.5
JTS510000000000000QUR,Finance,quits,2022,M10,1.0
JTS510000000000000QUR,Finance,quits,2022,M09,2.0
JTS510000000000000QUR,Finance,quits,2022,M08,1.8
JTS510000000000000QUR,Finance,quits,2022,M07,1.6
JTS510000000000000QUR,Finance,quits,2022,M06,1.9
JTS510000000000000QUR,Finance,quits,2022,M05,1.9
JTS510000000000000QUR,Finance,quits,2022,M04,1.7
JTS510000000000000QUR,Finance,quits,2022,M03,1.6
JTS510000000000000QUR,Finance,quits,2022,M02,1.6
JTS510000000000000QUR,Finance,quits,2022,M01,1.7
JTS510000000000000QUR,Finance,quits,2021,M12,1.8
JTS510000000000000QUR,Finance,quits,2021,M11,1.8
JTS510000000000000QUR,Finance,quits,2021,M10,2.1
JTS510000000000000QUR,Finance,quits,2021,M09,1.8
JTS510000000000000QUR,Finance,quits,2021,M08,1.8
JTS510000000000000QUR,Finance,quits,2021,M07,1.7
JTS510000000000000QUR,Finance,quits,2021,M06,1.8
JTS510000000000000QUR,Finance,quits,2021,M05,1.8
JTS510000000000000QUR,Finance,quits,2021,M04,2.0
JTS510000000000000QUR,Finance,quits,2021,M03,2.1
JTS510000000000000QUR,Finance,quits,2021,M02,1.5
JTS510000000000000QUR,Finance,quits,2021,M01,1.3
JTS510000000000000QUR,Finance,quits,2020,M12,1.2
JTS510000000000000QUR,Finance,quits,2020,M11,1.4
JTS510000000000000QUR,Finance,quits,2020,M10,1.4
JTS510000000000000QUR,Finance,quits,2020,M09,1.3
JTS510000000000000QUR,Finance,quits,2020,M08,1.3
JTS510000000000000QUR,Finance,quits,2020,M07,1.3
JTS510000000000000QUR,Finance,quits,2020,M06,1.1
JTS510000000000000QUR,Finance,quits,2020,M05,1.0
JTS510000000000000QUR,Finance,quits,2020,M04,1.3
JTS510000000000000QUR,Finance,quits,2020,M03,1.4
JTS510000000000000QUR,Finance,quits,2020,M02,1.6
JTS510000000000000QUR,Finance,quits,2020,M01,1.4
JTS620000000000000TSR,Healthcare,hires,2026,M03,2.7
JTS620000000000000TSR,Healthcare,hires,2026,M02,2.6
JTS620000000000000TSR,Healthcare,hires,2026,M01,2.6
JTS620000000000000TSR,Healthcare,hires,2025,M12,2.9
JTS620000000000000TSR,Healthcare,hires,2025,M11,2.6
JTS620000000000000TSR,Healthcare,hires,2025,M10,3.0
JTS620000000000000TSR,Healthcare,hires,2025,M09,3.1
JTS620000000000000TSR,Healthcare,hires,2025,M08,2.9
JTS620000000000000TSR,Healthcare,hires,2025,M07,2.6
JTS620000000000000TSR,Healthcare,hires,2025,M06,2.8
JTS620000000000000TSR,Healthcare,hires,2025,M05,2.7
JTS620000000000000TSR,Healthcare,hires,2025,M04,3.0
JTS620000000000000TSR,Healthcare,hires,2025,M03,2.8
JTS620000000000000TSR,Healthcare,hires,2025,M02,2.9
JTS620000000000000TSR,Healthcare,hires,2025,M01,2.9
JTS620000000000000TSR,Healthcare,hires,2024,M12,2.9
JTS620000000000000TSR,Healthcare,hires,2024,M11,2.9
JTS620000000000000TSR,Healthcare,hires,2024,M10,3.0
JTS620000000000000TSR,Healthcare,hires,2024,M09,2.8
JTS620000000000000TSR,Healthcare,hires,2024,M08,2.9
JTS620000000000000TSR,Healthcare,hires,2024,M07,3.3
JTS620000000000000TSR,Healthcare,hires,2024,M06,2.8
JTS620000000000000TSR,Healthcare,hires,2024,M05,3.2
JTS620000000000000TSR,Healthcare,hires,2024,M04,3.3
JTS620000000000000TSR,Healthcare,hires,2024,M03,3.0
JTS620000000000000TSR,Healthcare,hires,2024,M02,3.1
JTS620000000000000TSR,Healthcare,hires,2024,M01,3.0
JTS620000000000000TSR,Healthcare,hires,2023,M12,3.0
JTS620000000000000TSR,Healthcare,hires,2023,M11,3.4
JTS620000000000000TSR,Healthcare,hires,2023,M10,3.3
JTS620000000000000TSR,Healthcare,hires,2023,M09,3.0
JTS620000000000000TSR,Healthcare,hires,2023,M08,3.4
JTS620000000000000TSR,Healthcare,hires,2023,M07,3.1
JTS620000000000000TSR,Healthcare,hires,2023,M06,3.5
JTS620000000000000TSR,Healthcare,hires,2023,M05,3.7
JTS620000000000000TSR,Healthcare,hires,2023,M04,3.0
JTS620000000000000TSR,Healthcare,hires,2023,M03,3.4
JTS620000000000000TSR,Healthcare,hires,2023,M02,3.3
JTS620000000000000TSR,Healthcare,hires,2023,M01,3.4
JTS620000000000000TSR,Healthcare,hires,2022,M12,3.5
JTS620000000000000TSR,Healthcare,hires,2022,M11,3.4
JTS620000000000000TSR,Healthcare,hires,2022,M10,3.0
JTS620000000000000TSR,Healthcare,hires,2022,M09,3.2
JTS620000000000000TSR,Healthcare,hires,2022,M08,3.3
JTS620000000000000TSR,Healthcare,hires,2022,M07,3.3
JTS620000000000000TSR,Healthcare,hires,2022,M06,3.3
JTS620000000000000TSR,Healthcare,hires,2022,M05,3.5
JTS620000000000000TSR,Healthcare,hires,2022,M04,3.4
JTS620000000000000TSR,Healthcare,hires,2022,M03,3.3
JTS620000000000000TSR,Healthcare,hires,2022,M02,3.4
JTS620000000000000TSR,Healthcare,hires,2022,M01,3.6
JTS620000000000000TSR,Healthcare,hires,2021,M12,3.6
JTS620000000000000TSR,Healthcare,hires,2021,M11,3.7
JTS620000000000000TSR,Healthcare,hires,2021,M10,3.4
JTS620000000000000TSR,Healthcare,hires,2021,M09,3.7
JTS620000000000000TSR,Healthcare,hires,2021,M08,3.3
JTS620000000000000TSR,Healthcare,hires,2021,M07,3.2
JTS620000000000000TSR,Healthcare,hires,2021,M06,3.3
JTS620000000000000TSR,Healthcare,hires,2021,M05,3.2
JTS620000000000000TSR,Healthcare,hires,2021,M04,3.0
JTS620000000000000TSR,Healthcare,hires,2021,M03,3.1
JTS620000000000000TSR,Healthcare,hires,2021,M02,3.0
JTS620000000000000TSR,Healthcare,hires,2021,M01,3.1
JTS620000000000000TSR,Healthcare,hires,2020,M12,2.9
JTS620000000000000TSR,Healthcare,hires,2020,M11,2.9
JTS620000000000000TSR,Healthcare,hires,2020,M10,3.0
JTS620000000000000TSR,Healthcare,hires,2020,M09,2.9
JTS620000000000000TSR,Healthcare,hires,2020,M08,3.0
JTS620000000000000TSR,Healthcare,hires,2020,M07,3.1
JTS620000000000000TSR,Healthcare,hires,2020,M06,3.3
JTS620000000000000TSR,Healthcare,hires,2020,M05,3.1
JTS620000000000000TSR,Healthcare,hires,2020,M04,6.4
JTS620000000000000TSR,Healthcare,hires,2020,M03,8.2
JTS620000000000000TSR,Healthcare,hires,2020,M02,3.1
JTS620000000000000TSR,Healthcare,hires,2020,M01,3.0
JTS620000000000000QUR,Healthcare,quits,2026,M03,1.9
JTS620000000000000QUR,Healthcare,quits,2026,M02,1.8
JTS620000000000000QUR,Healthcare,quits,2026,M01,1.8
JTS620000000000000QUR,Healthcare,quits,2025,M12,2.0
JTS620000000000000QUR,Healthcare,quits,2025,M11,1.9
JTS620000000000000QUR,Healthcare,quits,2025,M10,1.9
JTS620000000000000QUR,Healthcare,quits,2025,M09,2.2
JTS620000000000000QUR,Healthcare,quits,2025,M08,2.2
JTS620000000000000QUR,Healthcare,quits,2025,M07,1.8
JTS620000000000000QUR,Healthcare,quits,2025,M06,2.0
JTS620000000000000QUR,Healthcare,quits,2025,M05,2.0
JTS620000000000000QUR,Healthcare,quits,2025,M04,2.1
JTS620000000000000QUR,Healthcare,quits,2025,M03,2.1
JTS620000000000000QUR,Healthcare,quits,2025,M02,1.9
JTS620000000000000QUR,Healthcare,quits,2025,M01,2.1
JTS620000000000000QUR,Healthcare,quits,2024,M12,2.0
JTS620000000000000QUR,Healthcare,quits,2024,M11,2.0
JTS620000000000000QUR,Healthcare,quits,2024,M10,2.1
JTS620000000000000QUR,Healthcare,quits,2024,M09,2.0
JTS620000000000000QUR,Healthcare,quits,2024,M08,2.1
JTS620000000000000QUR,Healthcare,quits,2024,M07,2.5
JTS620000000000000QUR,Healthcare,quits,2024,M06,2.1
JTS620000000000000QUR,Healthcare,quits,2024,M05,2.4
JTS620000000000000QUR,Healthcare,quits,2024,M04,2.4
JTS620000000000000QUR,Healthcare,quits,2024,M03,2.2
JTS620000000000000QUR,Healthcare,quits,2024,M02,2.3
JTS620000000000000QUR,Healthcare,quits,2024,M01,2.2
JTS620000000000000QUR,Healthcare,quits,2023,M12,2.1
JTS620000000000000QUR,Healthcare,quits,2023,M11,2.5
JTS620000000000000QUR,Healthcare,quits,2023,M10,2.3
JTS620000000000000QUR,Healthcare,quits,2023,M09,2.2
JTS620000000000000QUR,Healthcare,quits,2023,M08,2.3
JTS620000000000000QUR,Healthcare,quits,2023,M07,2.1
JTS620000000000000QUR,Healthcare,quits,2023,M06,2.5
JTS620000000000000QUR,Healthcare,quits,2023,M05,2.8
JTS620000000000000QUR,Healthcare,quits,2023,M04,2.2
JTS620000000000000QUR,Healthcare,quits,2023,M03,2.5
JTS620000000000000QUR,Healthcare,quits,2023,M02,2.6
JTS620000000000000QUR,Healthcare,quits,2023,M01,2.7
JTS620000000000000QUR,Healthcare,quits,2022,M12,2.8
JTS620000000000000QUR,Healthcare,quits,2022,M11,2.8
JTS620000000000000QUR,Healthcare,quits,2022,M10,2.5
JTS620000000000000QUR,Healthcare,quits,2022,M09,2.5
JTS620000000000000QUR,Healthcare,quits,2022,M08,2.6
JTS620000000000000QUR,Healthcare,quits,2022,M07,2.4
JTS620000000000000QUR,Healthcare,quits,2022,M06,2.5
JTS620000000000000QUR,Healthcare,quits,2022,M05,2.6
JTS620000000000000QUR,Healthcare,quits,2022,M04,2.6
JTS620000000000000QUR,Healthcare,quits,2022,M03,2.5
JTS620000000000000QUR,Healthcare,quits,2022,M02,2.8
JTS620000000000000QUR,Healthcare,quits,2022,M01,2.8
JTS620000000000000QUR,Healthcare,quits,2021,M12,2.6
JTS620000000000000QUR,Healthcare,quits,2021,M11,2.9
JTS620000000000000QUR,Healthcare,quits,2021,M10,2.7
JTS620000000000000QUR,Healthcare,quits,2021,M09,2.9
JTS620000000000000QUR,Healthcare,quits,2021,M08,2.7
JTS620000000000000QUR,Healthcare,quits,2021,M07,2.7
JTS620000000000000QUR,Healthcare,quits,2021,M06,2.5
JTS620000000000000QUR,Healthcare,quits,2021,M05,2.4
JTS620000000000000QUR,Healthcare,quits,2021,M04,2.3
JTS620000000000000QUR,Healthcare,quits,2021,M03,2.4
JTS620000000000000QUR,Healthcare,quits,2021,M02,2.1
JTS620000000000000QUR,Healthcare,quits,2021,M01,2.2
JTS620000000000000QUR,Healthcare,quits,2020,M12,2.1
JTS620000000000000QUR,Healthcare,quits,2020,M11,1.9
JTS620000000000000QUR,Healthcare,quits,2020,M10,2.3
JTS620000000000000QUR,Healthcare,quits,2020,M09,2.1
JTS620000000000000QUR,Healthcare,quits,2020,M08,2.0
JTS620000000000000QUR,Healthcare,quits,2020,M07,2.2
JTS620000000000000QUR,Healthcare,quits,2020,M06,2.1
JTS620000000000000QUR,Healthcare,quits,2020,M05,1.7
JTS620000000000000QUR,Healthcare,quits,2020,M04,1.8
JTS620000000000000QUR,Healthcare,quits,2020,M03,2.0
JTS620000000000000QUR,Healthcare,quits,2020,M02,2.2
JTS620000000000000QUR,Healthcare,quits,2020,M01,2.1
JTS230000000000000TSR,Construction,hires,2026,M03,3.6
JTS230000000000000TSR,Construction,hires,2026,M02,3.5
JTS230000000000000TSR,Construction,hires,2026,M01,3.8
JTS230000000000000TSR,Construction,hires,2025,M12,3.8
JTS230000000000000TSR,Construction,hires,2025,M11,3.7
JTS230000000000000TSR,Construction,hires,2025,M10,3.7
JTS230000000000000TSR,Construction,hires,2025,M09,4.0
JTS230000000000000TSR,Construction,hires,2025,M08,4.3
JTS230000000000000TSR,Construction,hires,2025,M07,3.8
JTS230000000000000TSR,Construction,hires,2025,M06,4.3
JTS230000000000000TSR,Construction,hires,2025,M05,4.3
JTS230000000000000TSR,Construction,hires,2025,M04,4.2
JTS230000000000000TSR,Construction,hires,2025,M03,4.0
JTS230000000000000TSR,Construction,hires,2025,M02,4.1
JTS230000000000000TSR,Construction,hires,2025,M01,4.2
JTS230000000000000TSR,Construction,hires,2024,M12,3.4
JTS230000000000000TSR,Construction,hires,2024,M11,4.0
JTS230000000000000TSR,Construction,hires,2024,M10,3.8
JTS230000000000000TSR,Construction,hires,2024,M09,3.9
JTS230000000000000TSR,Construction,hires,2024,M08,3.7
JTS230000000000000TSR,Construction,hires,2024,M07,3.8
JTS230000000000000TSR,Construction,hires,2024,M06,3.6
JTS230000000000000TSR,Construction,hires,2024,M05,4.5
JTS230000000000000TSR,Construction,hires,2024,M04,4.0
JTS230000000000000TSR,Construction,hires,2024,M03,4.5
JTS230000000000000TSR,Construction,hires,2024,M02,4.4
JTS230000000000000TSR,Construction,hires,2024,M01,4.1
JTS230000000000000TSR,Construction,hires,2023,M12,4.1
JTS230000000000000TSR,Construction,hires,2023,M11,4.4
JTS230000000000000TSR,Construction,hires,2023,M10,4.4
JTS230000000000000TSR,Construction,hires,2023,M09,3.8
JTS230000000000000TSR,Construction,hires,2023,M08,4.2
JTS230000000000000TSR,Construction,hires,2023,M07,4.4
JTS230000000000000TSR,Construction,hires,2023,M06,4.0
JTS230000000000000TSR,Construction,hires,2023,M05,4.4
JTS230000000000000TSR,Construction,hires,2023,M04,4.5
JTS230000000000000TSR,Construction,hires,2023,M03,6.4
JTS230000000000000TSR,Construction,hires,2023,M02,4.2
JTS230000000000000TSR,Construction,hires,2023,M01,4.2
JTS230000000000000TSR,Construction,hires,2022,M12,4.3
JTS230000000000000TSR,Construction,hires,2022,M11,3.8
JTS230000000000000TSR,Construction,hires,2022,M10,4.2
JTS230000000000000TSR,Construction,hires,2022,M09,4.6
JTS230000000000000TSR,Construction,hires,2022,M08,4.9
JTS230000000000000TSR,Construction,hires,2022,M07,4.6
JTS230000000000000TSR,Construction,hires,2022,M06,4.4
JTS230000000000000TSR,Construction,hires,2022,M05,4.3
JTS230000000000000TSR,Construction,hires,2022,M04,4.5
JTS230000000000000TSR,Construction,hires,2022,M03,5.0
JTS230000000000000TSR,Construction,hires,2022,M02,4.3
JTS230000000000000TSR,Construction,hires,2022,M01,4.2
JTS230000000000000TSR,Construction,hires,2021,M12,4.5
