# OSM coverage layer (man_made/telecom=data_center). Real locations; capacity NOT in OSM.
# Auto-ingested via Overpass; country by point-in-polygon.
name,operator,iso3,country,lat,lng,type
DataBank SLC3,DataBank,USA,United States of America,40.4798,-111.9059,colocation
NTT TK2,,JPN,Japan,35.6715,139.8304,colocation
Amazon IAD80,Amazon Web Services,USA,United States of America,39.0271,-77.4528,hyperscale
Equinix Ashburn DC12,Equinix,USA,United States of America,39.0230,-77.4498,hyperscale
Stream DFW IV,Stream,USA,United States of America,33.0001,-96.6616,colocation
Rackspace Richardson DFW3,Rackspace,USA,United States of America,32.9648,-96.7159,colocation
Digital Realty Dallas DFW17,Digital Realty,USA,United States of America,32.9663,-96.7132,hyperscale
Digital Realty Dallas DFW29,Digital Realty,USA,United States of America,32.9673,-96.7105,hyperscale
Data center,,USA,United States of America,32.9662,-96.7112,colocation
Digital Realty Dallas DFW28,Digital Realty,USA,United States of America,32.9673,-96.7133,hyperscale
Digital Realty Dallas DFW35,Digital Realty,USA,United States of America,32.9650,-96.7103,hyperscale
Digital Realty Dallas DFW18,Digital Realty,USA,United States of America,32.9653,-96.7126,hyperscale
Digital Realty Dallas DFW16,Digital Realty,USA,United States of America,32.9660,-96.7156,hyperscale
Digital Realty Northern Virginia IAD36,Digital Realty,USA,United States of America,39.0015,-77.4794,hyperscale
Digital Realty Northern Virginia IAD35,Digital Realty,USA,United States of America,39.0005,-77.4806,hyperscale
Digital Realty Northern Virginia IAD37,Digital Realty,USA,United States of America,39.0000,-77.4780,hyperscale
Digital Realty Northern Virginia IAD38,Digital Realty,USA,United States of America,39.0011,-77.4772,hyperscale
State Farm Data Center,,USA,United States of America,38.9401,-94.8677,colocation
U.S. Bank National Data Process Center,,USA,United States of America,38.9356,-94.8645,colocation
CIV Anzin,,FRA,France,50.3783,3.5221,colocation
Equinix SV10,Equinix,USA,United States of America,37.2412,-121.7848,hyperscale
Hetzner – Rechenzentrumspark Falkenstein,Hetzner Online GmbH,DEU,Germany,50.4775,12.3346,colocation
Digital Realty FRA12,Digital Realty,DEU,Germany,50.1200,8.7379,hyperscale
Digital Realty FRA13,Digital Realty,DEU,Germany,50.1200,8.7397,hyperscale
Data center,,USA,United States of America,39.8309,-75.1953,colocation
Verizon Wireless,Verizon Wireless,USA,United States of America,41.2204,-96.1476,colocation
Data center,,USA,United States of America,28.6174,-81.3935,colocation
Data center,,FIN,Finland,60.3427,25.0301,colocation
Data center,,FIN,Finland,60.3429,25.0298,colocation
Data center,,FIN,Finland,60.3432,25.0295,colocation
Google,Google,USA,United States of America,33.0643,-80.0415,hyperscale
TierPoint Baltimore BWI,,USA,United States of America,39.2135,-76.6828,colocation
NTT Ashburn VA2 Data Center,NTT,USA,United States of America,39.0250,-77.4576,colocation
Strata Networks,,USA,United States of America,40.4566,-109.5290,colocation
Goldman Sachs,,USA,United States of America,40.5704,-74.6703,colocation
Hellermann Tyton Data,,GBR,United Kingdom,52.2342,-0.9190,colocation
Digital Realty FRA14,Digital Realty,DEU,Germany,50.1189,8.7369,hyperscale
Mapletree Industrial,,USA,United States of America,34.0967,-84.2375,colocation
Telehouse,Telehouse,DEU,Germany,50.0955,8.6294,colocation
Switch Las Vegas 11,Switch,USA,United States of America,36.0559,-115.2141,colocation
Genome Data Center,Washington University in St. Louis,USA,United States of America,38.6366,-90.2554,colocation
KDDI千倉海底線中継所,KDDI,,,34.9706,139.9603,colocation
365 Bridgewater NJ,,USA,United States of America,40.5815,-74.5739,colocation
Prime Data Centers - Saeby Campus AAL01,Prime Data Centers,DNK,Denmark,57.3186,10.5007,colocation
Equinix FR2.6,Equinix,DEU,Germany,50.1420,8.7389,hyperscale
Equinix FR6,Equinix,DEU,Germany,50.0969,8.5882,hyperscale
CDL Strata Campus Data Centre,,GBR,United Kingdom,53.4082,-2.1790,colocation
Equinix Germany GmbH,Equinix,DEU,Germany,50.0975,8.6439,hyperscale
Data center,,DEU,Germany,49.9755,8.4503,colocation
Google Berkeley County Data Center,Google,USA,United States of America,33.0640,-80.0424,hyperscale
AngelTrax Data Center,AngelTrax Mobile Video Surveillance Solu,USA,United States of America,31.2319,-85.4558,colocation
Meta,Meta,USA,United States of America,34.8302,-106.7838,hyperscale
NTT,NTT,JPN,Japan,31.5231,130.5180,colocation
Telus,,CAN,Canada,49.1432,-102.9945,colocation
Telekom Vermittlungsstelle,Deutsche Telekom,DEU,Germany,52.0159,9.6197,colocation
Amazon Web Services,Amazon Web Services,USA,United States of America,45.8414,-119.6579,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,45.8398,-119.6539,hyperscale
Datové centrum DC7,T-Mobile,CZE,Czech Republic,50.0648,14.5282,colocation
Ascent - Atlanta Data Center,Ascent,USA,United States of America,34.0571,-84.2730,colocation
MVM NET Adatközpont Kft.,MVM NET Adatközpont Kft.,HUN,Hungary,47.6900,19.1626,colocation
Microsoft TRP2,Microsoft,USA,United States of America,29.4120,-98.8040,hyperscale
Microsoft TRP1,Microsoft,USA,United States of America,29.4120,-98.8027,hyperscale
Telia HDC,Telia Finland Oyj,FIN,Finland,60.2159,24.8777,colocation
AT&T,AT&T,USA,United States of America,40.1945,-92.5812,colocation
SAP WDF51,SAP SE,DEU,Germany,49.2935,8.6316,colocation
NTT TK9,,JPN,Japan,35.6757,139.8295,colocation
Equinix Tokyo TY5,,JPN,Japan,35.6556,139.8042,colocation
Data center,,JPN,Japan,35.6107,139.4026,colocation
Meta Odense Data center,Meta,,,55.3667,10.4850,hyperscale
Digital Realty ACC7,Digital Realty,USA,United States of America,39.0175,-77.4657,hyperscale
NTT Ashburn VA3 Data Center,NTT,USA,United States of America,39.0172,-77.4704,colocation
Digital Realty ACC9,Digital Realty,USA,United States of America,39.0154,-77.4674,hyperscale
Flexential Dallas - Plano,Flexential,USA,United States of America,33.0070,-96.6664,colocation
Bouygues Telecom,,FRA,France,47.2961,5.0339,colocation
US Signal - OR01 Bend,US Signal,USA,United States of America,44.0861,-121.2830,colocation
Turkcell Kartal Veri Merkezi,Turkcell,TUR,Turkey,40.8994,29.2106,colocation
RZ5 Dortmund-Huckarde,DOKOM Gesellschaft für Telekommunikation,DEU,Germany,51.5350,7.4183,colocation
Data center,,CAN,Canada,43.8334,-79.3205,colocation
Rogers,,CAN,Canada,43.8269,-79.3432,colocation
Nüday Networks,,CAN,Canada,43.8269,-79.3345,colocation
Equinix TR6,Equinix,CAN,Canada,43.7438,-79.7167,hyperscale
Equinix TR7,Equinix,CAN,Canada,43.7449,-79.7178,hyperscale
Free Pro - Datacenter Rock (LYO03),Free Pro (Ex. Jaguar Network - DCforDATA,FRA,France,45.7386,4.8899,colocation
Fil d'Ariane,CELESTE,FRA,France,43.9193,2.1825,colocation
Expedient Milwaukee,,USA,United States of America,42.8631,-87.9779,colocation
Data center,,,,24.1400,120.4261,colocation
Data center,,,,24.1394,120.4243,colocation
Data center,,,,24.1385,120.4256,colocation
CyrusOne London 1,CyrusOne,GBR,United Kingdom,51.5230,-0.6239,colocation
DC 11.11,NASK S.A.,POL,Poland,52.2658,21.0369,colocation
CIV Sainghin-en-Mélantois,,FRA,France,50.5841,3.1365,colocation
Data Center Portugal Telecom da Covilhã,Portugal Telecom,PRT,Portugal,40.2655,-7.4795,colocation
Amazon Web Services,Amazon Web Services,USA,United States of America,38.7794,-77.5417,hyperscale
Oxford Networks,FirstLight,USA,United States of America,43.8952,-69.9234,colocation
NTT,NTT,JPN,Japan,34.6632,133.9268,colocation
NAO 1/NAO 2,Meta,USA,United States of America,40.0684,-82.7503,hyperscale
NTT,NTT,USA,United States of America,32.9810,-96.6564,colocation
Rice Data Center,,USA,United States of America,29.6581,-95.4433,colocation
Facebook Fort Worth Datacenter,Meta,USA,United States of America,32.9849,-97.2550,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,40.0612,-83.1352,hyperscale
Ascenty SP2,Digital Realty,BRA,Brazil,-23.4924,-46.7772,hyperscale
Ascenty SP1,Digital Realty,BRA,Brazil,-23.4920,-46.7760,hyperscale
Bluenap Americas,,,,12.1779,-68.9552,colocation
Microsoft Boydton Data Center,Microsoft,USA,United States of America,36.6859,-78.3764,hyperscale
Data center,,DEU,Germany,52.4492,13.3621,colocation
云硕科技（云谷数据中心）,,CHN,China,22.7249,113.5271,colocation
Centeris,,USA,United States of America,47.1591,-122.2796,colocation
Meta Clonee 3 Data Center,Meta,IRL,Ireland,53.4198,-6.4257,hyperscale
Station d'atterrage,orange,,,46.7387,-1.9902,colocation
Amazon Web Services,Amazon Web Services,IRL,Ireland,53.4047,-6.3652,hyperscale
Iron Mountain AZP-2,Iron Mountain,USA,United States of America,33.4522,-111.9773,colocation
VegaSystems GmbH & Co. KG,,DEU,Germany,51.6810,8.7365,colocation
LEITWERK Rechenzentrum Appenweier,Leitwerk Rechenzentren Appenweier/Lahr G,DEU,Germany,48.5500,7.9734,colocation
Digital Realty DUB3,Digital Realty,IRL,Ireland,53.3134,-6.4423,hyperscale
Data center,,BEL,Belgium,50.4647,3.8604,colocation
Amazon IAD68,Amazon Web Services,USA,United States of America,38.9487,-77.5210,hyperscale
Amazon IAD81,Amazon Web Services,USA,United States of America,38.9484,-77.5218,hyperscale
Google,Google,USA,United States of America,38.9432,-77.5243,hyperscale
Amazon IAD120,Amazon Web Services,USA,United States of America,38.9579,-77.4981,hyperscale
Amazon IAD121,Amazon Web Services,USA,United States of America,38.9568,-77.4978,hyperscale
Microsoft,Microsoft,USA,United States of America,47.2377,-119.8875,hyperscale
Microsoft,Microsoft,USA,United States of America,47.2376,-119.8832,hyperscale
Microsoft,Microsoft,USA,United States of America,47.2367,-119.8833,hyperscale
Microsoft,Microsoft,USA,United States of America,47.2367,-119.8874,hyperscale
Vantage WA12,,USA,United States of America,47.2540,-119.8137,colocation
ODATA DC SP01,,BRA,Brazil,-23.4550,-46.9150,colocation
Centro de Processamento de Dados - UEFS,Universidade Estadual de Feira de Santan,BRA,Brazil,-12.2025,-38.9730,colocation
Data center,,USA,United States of America,38.9995,-77.4499,colocation
Data center,,USA,United States of America,38.7908,-77.5484,colocation
Amazon IAD58,Amazon Web Services,USA,United States of America,38.9863,-77.4419,hyperscale
Amazon IAD57,Amazon Web Services,USA,United States of America,38.9870,-77.4426,hyperscale
Amazon IAD64,Amazon Web Services,USA,United States of America,38.8151,-77.6529,hyperscale
Amazon,Amazon,USA,United States of America,38.8160,-77.6525,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,45.9139,-119.2677,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,45.8412,-119.6554,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,45.8538,-119.6300,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,45.8467,-119.6037,hyperscale
Amazon Web Services,Amazon Web Services,IRL,Ireland,53.2962,-6.3507,hyperscale
Amazon Web Services,Amazon Web Services,IRL,Ireland,53.4070,-6.2257,hyperscale
AWS Asia Pacific (Sydney) Region Data Centre,Amazon Web Services,AUS,Australia,-34.0372,150.7681,hyperscale
Australian Liquidity Centre,Australian Securities Exchange,AUS,Australia,-33.8200,151.1864,colocation
РЦАД beCloud,ТАА Беларускія воблачныя тэхналогіі,BLR,Belarus,53.9621,27.7846,colocation
AirTrunk,AirTrunk,AUS,Australia,-37.8000,144.7737,colocation
AirTrunk Sydney West,Airtrunk,AUS,Australia,-33.7995,150.8819,colocation
Datacube Biel,Netrics AG,CHE,Switzerland,47.1558,7.2791,colocation
Kao Data KLON-01,Kao Data,GBR,United Kingdom,51.7692,0.1293,colocation
Datacenter Marilyn,,FRA,France,48.8350,2.5880,colocation
Google Taylor Lake Data Center,Google,USA,United States of America,45.6385,-121.2021,hyperscale
Interxion PAR4,Interxion,FRA,France,48.8940,2.1751,colocation
Telehouse 3,Telehouse,FRA,France,48.7261,2.0776,colocation
euNetworks ColoCentre Karlsruhe,euNetworks GmbH,DEU,Germany,49.0204,8.4400,colocation
Le Prologue,SFR,FRA,France,48.9043,2.2592,colocation
QTS Datacenter,,NLD,Netherlands,53.2458,6.5277,colocation
Dataplace Steenbergen,,NLD,Netherlands,51.5875,4.3050,colocation
Equinix Zwolle ZW1,Equinix,NLD,Netherlands,52.4885,6.1426,hyperscale
Equinix Stockholm SK2,Equinix,SWE,Sweden,59.2635,18.1054,hyperscale
Data center,,BEL,Belgium,51.0682,4.3047,colocation
QTS Ashburn 1,Quality Technology Services,USA,United States of America,38.9995,-77.4501,colocation
Digital Realty Northern Virginia IAD73,Digital Realty,USA,United States of America,39.0066,-77.4664,hyperscale
Digital Realty Northern Virginia IAD39,Digital Realty,USA,United States of America,39.0076,-77.4676,hyperscale
Digital Realty ACC10,Digital Realty,USA,United States of America,39.0127,-77.4656,hyperscale
Sentinel Ashburn Nexus Data Center,GI Partners,USA,United States of America,39.0006,-77.4398,colocation
Vantage VA11,Vantage Data Centers,USA,United States of America,39.0024,-77.4377,colocation
Amazon IAD90,Amazon Web Services,USA,United States of America,38.9886,-77.4117,hyperscale
Amazon IAD91,Amazon Web Services,USA,United States of America,38.9878,-77.4111,hyperscale
Amazon IAD92,Amazon Web Services,USA,United States of America,38.9869,-77.4105,hyperscale
Amazon IAD144,Amazon Web Services,USA,United States of America,38.9816,-77.4274,hyperscale
CyrusOne NVA8,CyrusOne,USA,United States of America,39.0212,-77.4132,colocation
Amazon IAD98,Amazon Web Services,USA,United States of America,39.0202,-77.4339,hyperscale
Amazon IAD99,Amazon Web Services,USA,United States of America,39.0192,-77.4340,hyperscale
Amazon IAD114,Amazon Web Services,USA,United States of America,39.0355,-77.4507,hyperscale
Amazon IAD115,Amazon Web Services,USA,United States of America,39.0363,-77.4498,hyperscale
Amazon IAD65,Amazon Web Services,USA,United States of America,38.9170,-77.4944,hyperscale
Amazon IAD150,Amazon Web Services,USA,United States of America,38.9161,-77.4772,hyperscale
BT Application Hosting,BT Ireland,IRL,Ireland,53.2920,-6.4155,colocation
Equinix LD10,Equinix,GBR,United Kingdom,51.5223,-0.6247,hyperscale
Equinix data center - ST4,Equinix,CHL,Chile,-33.9562,-71.3997,hyperscale
Digital Realty LGW15,Digital Realty,GBR,United Kingdom,51.1274,-0.1762,hyperscale
Data center,,GBR,United Kingdom,53.4684,-2.1768,colocation
Equinix LD12,Equinix,GBR,United Kingdom,51.5239,-0.6376,hyperscale
CyrusOne LON3,CyrusOne,GBR,United Kingdom,51.5259,-0.6269,colocation
Virtus London 3,Virtus,GBR,United Kingdom,51.5221,-0.6217,colocation
Virtus London6,Virtus,GBR,United Kingdom,51.5106,-0.4538,colocation
Virtus London5,Virtus,GBR,United Kingdom,51.5095,-0.4543,colocation
Virtus London7,Virtus,GBR,United Kingdom,51.5109,-0.4567,colocation
Data center,,DEU,Germany,50.0292,11.3047,colocation
Data center,,USA,United States of America,35.0483,-106.5422,colocation
Options Technology Ltd.,Options Technology Ltd.,GBR,United Kingdom,51.5347,-0.2608,colocation
Data center,,GBR,United Kingdom,51.5313,-0.2573,colocation
Colt London West,Colt,GBR,United Kingdom,51.5319,-0.2576,colocation
Stonewall Creek Business Park,Google,USA,United States of America,39.0515,-77.5394,hyperscale
Apple,Apple Inc.,USA,United States of America,44.2873,-120.8702,colocation
Meta,Meta,USA,United States of America,44.2937,-120.8816,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,45.7978,-119.3666,hyperscale
Teraco JB1 Isando Campus,Terao Data Environments,ZAF,South Africa,-26.1379,28.1974,colocation
Rechenzentrum Ostermiething,Stack IT,DEU,Germany,48.0323,12.8373,colocation
Iron Mountain AMS1,Iron Mountain,NLD,Netherlands,52.3917,4.6643,colocation
Data center,,USA,United States of America,39.0154,-77.4783,colocation
Google Montgomery Data Center,Google LLC,USA,United States of America,36.6283,-87.2601,hyperscale
Microsoft DUB08,Microsoft,IRL,Ireland,53.3220,-6.4431,hyperscale
Microsoft DUB09,Microsoft,IRL,Ireland,53.3230,-6.4474,hyperscale
EdgeConneX,EdgeConneX,IRL,Ireland,53.3289,-6.4542,colocation
Data center,,GBR,United Kingdom,52.5409,-1.3811,colocation
Google Data Center,Google,USA,United States of America,39.0526,-77.5396,hyperscale
nLighten Milton Keynes,,GBR,United Kingdom,52.0421,-0.8188,colocation
Equinix LD6,Equinix,GBR,United Kingdom,51.5246,-0.6352,hyperscale
VIRTUS LONDON2,VIRTUS,GBR,United Kingdom,51.4964,-0.4045,colocation
Data center,,IRL,Ireland,53.4066,-6.3583,colocation
Centersquare Atlanta ATL1,Centersquare,USA,United States of America,33.7442,-84.5812,colocation
Data center,,USA,United States of America,30.2071,-97.7007,colocation
Data center,,USA,United States of America,30.2059,-97.6979,colocation
Digital Realty CH3,Digital Realty,USA,United States of America,41.9944,-87.9649,hyperscale
Digital Realty CH2,Digital Realty,USA,United States of America,41.9945,-87.9578,hyperscale
Surrey Data Park,,GBR,United Kingdom,51.1864,-0.6020,colocation
Digital Realty,Digital Realty,AUS,Australia,-37.7817,144.7786,hyperscale
Digital Realty DUB2,Digital Realty,IRL,Ireland,53.3311,-6.3624,hyperscale
Digital Realty DUB1,Digital Realty,IRL,Ireland,53.3343,-6.3655,hyperscale
DataBank SLC2,DataBank,USA,United States of America,40.4798,-111.9048,colocation
DataBank SLC4,DataBank,USA,United States of America,40.4813,-111.9050,colocation
DataBank Plano Data Center,,USA,United States of America,33.0877,-96.8152,colocation
B,,AUT,Austria,48.1592,16.3421,colocation
A,,AUT,Austria,48.1600,16.3415,colocation
Equinix Secaucus NY6,Equinix,USA,United States of America,40.7775,-74.0727,hyperscale
CoreSite Secaucus Campus,CoreSite,USA,United States of America,40.7843,-74.0652,colocation
Google Data Center,Google,USA,United States of America,38.9433,-77.5262,hyperscale
Skybox Houston One,Skybox,USA,United States of America,29.8029,-95.7553,colocation
Google Jackson County Data Center,Google LLC,USA,United States of America,34.9147,-85.7484,hyperscale
PSE&G Delivery Emergency Response Center,PSE&G,USA,United States of America,40.5799,-74.5194,colocation
T5 Charlotte Campus,,USA,United States of America,35.2504,-81.3950,colocation
Опорный центр обработки данных Концерна Росэнергоатом,,RUS,Russia,57.8918,35.0493,colocation
Oi,,BRA,Brazil,-25.5494,-48.5470,colocation
Med Nautilus,Ti Sparkle,GRC,Greece,38.0727,23.7736,colocation
Teraco JB2 Bredell Campus,,ZAF,South Africa,-26.0752,28.2781,colocation
Epic / Mayo Data Center,,USA,United States of America,44.0708,-92.5221,colocation
MK Netzdienste GmbH FRA2,MK Netzdienste GmbH,DEU,Germany,50.1266,8.5819,colocation
Centro de datos KIO MEX5,KIO,MEX,Mexico,19.6287,-99.1478,colocation
Data center,,DEU,Germany,49.9754,8.4532,colocation
KAGOYA データセンター A棟,カゴヤ・ジャパン株式会社,JPN,Japan,34.7485,135.7847,colocation
KAGOYA データセンター B棟,カゴヤ・ジャパン株式会社,JPN,Japan,34.7482,135.7846,colocation
AWS eu-north-1 Availability Zone V,Amazon Web Services,SWE,Sweden,59.6495,16.5807,hyperscale
Hetzner Online GmbH - NBG1,Hetzner Online GmbH,DEU,Germany,49.4499,11.0145,colocation
Rechenzentrum Nürnberg Süd,noris network,DEU,Germany,49.4101,11.1318,colocation
STACK New Albany,,USA,United States of America,40.1063,-82.8008,colocation
AMS08,Microsoft,NLD,Netherlands,52.7614,5.0383,hyperscale
AMS09,Microsoft,NLD,Netherlands,52.7614,5.0398,hyperscale
GTT,GTT,FRA,France,48.9070,2.3681,colocation
Data center,,ARG,Argentina,-30.9371,-64.4931,colocation
Delta House,TeleData,GBR,United Kingdom,53.3791,-2.2586,colocation
Choctaw Nation of Oklahoma Data Center,Choctaw Nation of oklahoma,USA,United States of America,33.9717,-96.4028,colocation
EcoDataCenter,,SWE,Sweden,60.6106,15.6097,colocation
Data center,,CHL,Chile,-33.3583,-70.6971,colocation
Equinix SY9x,Equinix,AUS,Australia,-33.8236,151.0347,hyperscale
QTS Data Center - Hillsboro 1,Quality Technology Services,USA,United States of America,45.5588,-122.9278,colocation
Data center,,USA,United States of America,40.5844,-74.2434,colocation
CXD Infrastructure Solutions,DXC UKI,GBR,United Kingdom,51.2788,0.5472,colocation
Flexential Salt Lake City - Downtown,Flexential,USA,United States of America,40.7563,-111.9548,colocation
Centro de Datos Win Santa Catalina,Win,PER,Peru,-12.0877,-77.0186,colocation
CGI Datacenter,CGI,GBR,United Kingdom,51.4918,-3.5807,colocation
Oregon State Data Center,State of Oregon,USA,United States of America,44.9266,-123.0018,colocation
Digital Realty PDX11 Data Center,Digital Realty,USA,United States of America,45.5680,-122.9168,hyperscale
Data center,,ESP,Spain,40.7140,-5.8378,colocation
Data center,,ESP,Spain,40.7140,-5.8393,colocation
Grade 1 classes,,ZAF,South Africa,-26.1567,28.0266,colocation
Equinix LD7,Equinix,GBR,United Kingdom,51.5255,-0.6345,hyperscale
China Mobile Slough,,GBR,United Kingdom,51.5195,-0.6283,colocation
Centro de datos Alestra,Axtel,MEX,Mexico,20.5574,-100.2780,colocation
Centro de datos KIO QRO1 y QRO2,KIO,MEX,Mexico,20.5664,-100.2567,colocation
Flexential Fort Lauderdale,Flexential,USA,United States of America,26.1901,-80.1933,colocation
LCL Datacenter (DataCloud),,BEL,Belgium,50.9135,4.0376,colocation
Turkcell Ankara Veri Merkezi,Turkcell,TUR,Turkey,39.7981,32.4194,colocation
Microsoft DUB10,Microsoft,IRL,Ireland,53.3220,-6.4471,hyperscale
Microsoft DUB12,Microsoft,IRL,Ireland,53.3207,-6.4469,hyperscale
Data center,,USA,United States of America,30.1777,-95.4866,colocation
Amazon IAD145,Amazon Web Services,USA,United States of America,38.9826,-77.4246,hyperscale
Amazon Web Services IAD117,Amazon Web Services,USA,United States of America,39.0237,-77.4191,hyperscale
Amazon Web Services IAD116,Amazon Web Services,USA,United States of America,39.0243,-77.4204,hyperscale
DC Hasselt 1,Datacenter United,BEL,Belgium,50.9318,5.3048,colocation
Emtel Data Center Arsenal,Emtel,,,-20.1037,57.5433,colocation
Flexential Las Vegas - North,Flexential,USA,United States of America,36.2482,-115.1013,colocation
Reykjavík DC,Borealis,ISL,Iceland,64.1455,-21.7535,colocation
Colt Shiohama,,JPN,Japan,35.6639,139.8122,colocation
Data center,,USA,United States of America,33.9534,-98.5248,colocation
Google,Google,FIN,Finland,60.5397,27.1137,hyperscale
Digital Realty FRA15,Digital Realty,DEU,Germany,50.1186,8.7329,hyperscale
Equinix FR9,Equinix,DEU,Germany,50.1416,8.7394,hyperscale
Stellium Newcastle Campus,,GBR,United Kingdom,55.0171,-1.5039,colocation
NorthC data centers Basel,,CHE,Switzerland,47.5125,7.6155,colocation
NEXTDC - S2 Sydney,NextDC,AUS,Australia,-33.7852,151.1253,colocation
NTT西日本,NTT西日本,JPN,Japan,33.2110,130.5570,colocation
Fort Rock DC,Fort Rock Data Center,USA,United States of America,44.0474,-121.3285,colocation
Data center,,BGD,Bangladesh,24.0716,90.2294,colocation
Data center,,USA,United States of America,42.9687,-83.7796,colocation
Data center,,USA,United States of America,40.5994,-74.7097,colocation
Data center,,USA,United States of America,40.5997,-74.7101,colocation
Meta,Meta,USA,United States of America,34.8303,-106.7801,hyperscale
Lille Etix #1,,FRA,France,50.6991,3.1579,colocation
iGLASS Networks,,USA,United States of America,35.7668,-78.7840,colocation
Central Office,AT&T,USA,United States of America,42.8336,-88.7340,colocation
Data center,,USA,United States of America,46.3321,-113.2927,colocation
Vital Records,,USA,United States of America,40.5281,-74.6828,colocation
Aeven,Aeven,DNK,Denmark,55.6935,12.4169,colocation
Bahnhof,Bahnhof,SWE,Sweden,59.4099,17.9530,colocation
1A,,CHN,China,39.7229,109.9228,colocation
1B,,CHN,China,39.7220,109.9239,colocation
4,中国电信,CHN,China,39.7187,109.9194,colocation
Data center,,CHN,China,39.7181,109.9212,colocation
Data center,,CHN,China,39.7174,109.9226,colocation
Data center,,DEU,Germany,50.0628,8.4852,colocation
Global Switch Frankfurt,Global Switch,DEU,Germany,50.1305,8.5980,colocation
Verizon Wireless NE Headquarters,,USA,United States of America,40.5556,-74.7055,colocation
Meta Henrico Data Center,Meta,USA,United States of America,37.4839,-77.2373,hyperscale
NTT,NTT,JPN,Japan,31.5867,130.5583,colocation
maincubes FRANKFURT-01,Maincubes,DEU,Germany,50.1096,8.7431,colocation
Data center,,AGO,Angola,-14.8136,13.4415,colocation
Data center,,CHL,Chile,-33.4482,-70.8518,colocation
ST1,,CHL,Chile,-33.4476,-70.8516,colocation
Involta,Involta,USA,United States of America,44.2044,-88.3449,colocation
เดอะคลาวด์,,THA,Thailand,13.8189,100.6497,colocation
Centrum výpočtovej techniky FHPV PU,,SVK,Slovakia,48.9885,21.2356,colocation
hex/AC,,BEL,Belgium,50.7835,6.1350,colocation
Colt Evere,Colt Technology Services nv,BEL,Belgium,50.8576,4.4117,colocation
Datacenter de Riba d'Ave,REN;NOS,PRT,Portugal,41.4037,-8.3916,colocation
Data center,,KOR,South Korea,35.2499,128.8635,colocation
Scala SGIGSM01,Scala Datacenters,BRA,Brazil,-22.7969,-43.3560,colocation
Rechenzentrum PFALZKOM  DCRN II,Pfalzkom GmbH,DEU,Germany,49.4208,8.3499,colocation
Centro de datos KIO MEX6,KIO,MEX,Mexico,19.2020,-99.5555,colocation
NORD-5,,RUS,Russia,55.8854,37.5138,colocation
Meta,Meta,USA,United States of America,44.2991,-120.8794,hyperscale
Meta,Meta,USA,United States of America,44.3013,-120.8899,hyperscale
US Signal,US Signal,USA,United States of America,42.2353,-83.4441,colocation
Data center,,USA,United States of America,39.5677,-119.5424,colocation
Data center,,USA,United States of America,39.5675,-119.5432,colocation
Data center,,USA,United States of America,39.5672,-119.5444,colocation
Data center,,USA,United States of America,39.5669,-119.5452,colocation
Data center,,USA,United States of America,39.5658,-119.5480,colocation
Data center,,USA,United States of America,39.5651,-119.5477,colocation
Tennessee Processing Center LLC,,USA,United States of America,36.2156,-86.7840,colocation
Data center,,,,22.2864,114.2700,colocation
Allentown-TekPark,,USA,United States of America,40.5443,-75.6544,colocation
Meta,Meta,USA,United States of America,34.8303,-106.7765,hyperscale
nLighten,nLighten,FRA,France,47.2262,5.9741,colocation
Data center,,USA,United States of America,39.5591,-104.8335,colocation
PG&E Datacenter,,USA,United States of America,38.2462,-122.0672,colocation
Centro de Procesamiento de Datos del Gobierno de Cantabria,Gobienro de Cantabria,,,43.4662,-3.8141,colocation
CyrusOne PHX6,CyrusOne,USA,United States of America,33.2676,-111.8825,colocation
CryrusOne LON4,CyrusOne,GBR,United Kingdom,51.5166,-0.6289,colocation
VIRTUS LONDON9,,GBR,United Kingdom,51.5189,-0.6190,colocation
Facebook Altoona Data Center 4,Meta,USA,United States of America,41.6677,-93.5164,hyperscale
Amazon,Amazon,CAN,Canada,45.6237,-73.3813,hyperscale
Data center,,RUS,Russia,56.0006,50.4284,colocation
Digital Realty IAD41 (Building P),Digital Realty,USA,United States of America,39.0088,-77.4582,hyperscale
Amazon IAD118,Amazon Web Services,USA,United States of America,39.0185,-77.4388,hyperscale
Aligned Ashburn,Aligned,USA,United States of America,39.0136,-77.4706,colocation
Equinix Ashburn DC15,Equinix,USA,United States of America,39.0225,-77.4503,hyperscale
Sabey Intergate.Ashburn (Building A),Sabey Data Centers,USA,United States of America,39.0145,-77.4800,colocation
NTT Ashburn VA5 Data Center,NTT,USA,United States of America,39.0183,-77.4726,colocation
NTT Ashburn VA4 Data Center,NTT,USA,United States of America,39.0199,-77.4726,colocation
CloudHQ LC1,CloudHQ,USA,United States of America,39.0102,-77.4627,colocation
CloudHQ LC2,CloudHQ,USA,United States of America,39.0118,-77.4625,colocation
Amazon IAD146,Amazon Web Services,USA,United States of America,38.9967,-77.4356,hyperscale
Google Datacentre Waltham Cross,Google,GBR,United Kingdom,51.6962,-0.0489,hyperscale
