release_date,date_start,date_end,geo_id,geo_name,geography,level,facet,variable,cluster_name,value
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.1274859765425803
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.0849906510283868
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,1.1927021360983625
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.0878236727293331
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.1671482803558275
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",0.0424953255141934
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",0.0566604340189245
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.1048218029350104
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,counsel workers about job and career-related issues.,0.1133208680378491
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,create custom illustrations or other graphic elements.,0.0793246076264944
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.0481613689160859
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.1558161935520426
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.1671482803558275
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"create, maintain, and enter information into databases.",0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"demonstrate database technical functionality, such as performance, security and reliability.",0.0764915859255482
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.1161538897387954
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.0651594991217632
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.0764915859255482
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.0679925208227095
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.0424953255141934
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.8981245396339737
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.2153096492719134
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.1331520199444728
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"determine sources of web page or server problems, and take action to correct such problems.",0.2918012351974616
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.0793246076264944
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop and direct software system testing and validation procedures, programming, and documentation.",0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop and maintain computer databases.,0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.0509943906170321
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.0764915859255482
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop application-specific software.,0.2606379964870531
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.6402629044138478
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop concepts or creative ideas for craft objects.,0.1331520199444728
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop curricula and plan course content and methods of instruction.,0.0509943906170321
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements.",0.0849906510283868
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",0.2946342568984078
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop instructional materials and conduct in-service and community-based educational programs.,0.0708255425236557
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop instructional materials and products for technology-based redesign of courses.,0.1104878463369029
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop instructional materials to be used by educators and instructors.,0.7450847073488583
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop instructional materials, such as lesson plans, handouts, or examinations.",0.4929457759646438
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop methods for integrating different products so they work properly together such as customizing commercial databases to fit specific needs.,0.1133208680378491
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop new software applications or customize existing applications to meet specific scientific project needs.,0.4986118193665363
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop or analyze information to assess the current or future financial status of firms.,0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop or apply data mining and machine learning algorithms.,0.3427956258144937
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop or implement marketing strategies.,0.0708255425236557
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop or implement procedures for ongoing web site revision.,0.1104878463369029
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop or maintain internal or external company web sites.,0.1133208680378491
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop or recommend network security measures, such as firewalls, network security audits, or automated security probes.",0.0424953255141934
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,0.0509943906170321
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop teaching aids such as instructional software, multimedia visual aids, or study materials.",0.2606379964870531
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop teaching materials, such as syllabi, visual aids, answer keys, supplementary notes, or course web sites.",0.1189869114397416
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop teaching or training materials, such as handouts, study materials, or quizzes.",0.0878236727293331
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",0.2918012351974616
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop web site maps, application models, image templates, or page templates that meet project goals, user needs, or industry standards.",0.0651594991217632
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"develop, copy, or adapt designs for garments, and design patterns to fit measurements, applying knowledge of garment design, construction, styling, and fabric.",0.0708255425236557
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.3542410334863164
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,direct or provide home health services.,0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,direct software programming and development of documentation.,0.0453283472151396
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,discuss the treatment of problems with clients.,0.2124766275709672
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",0.1019887812340642
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.1274859765425803
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.5892685137968157
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",1.6856479120630066
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"enter, position, and alter text size, using computers, to make up and arrange pages so that printed materials can be produced.",0.0566604340189245
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"evaluate and grade students' class work, assignments, and papers.",0.2266417360756983
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,evaluate or recommend server hardware or software.,0.0963227378321718
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,evaluate or recommend software for testing or bug tracking.,0.1473171284492039
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,evaluate sources of information to determine any limitations in terms of reliability or usability.,0.1161538897387954
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"evaluate the organization's technology use and needs and recommend improvements, such as hardware and software upgrades.",0.0934897161312255
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"evaluate the potential of new product developments or market opportunities, according to factors such as business plans, technologies, or market potential.",0.0481613689160859
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,explain and demonstrate artistic techniques.,0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,explain federal and state tax laws to individuals and companies.,0.1048218029350104
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",0.1274859765425803
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,explain stock market terms or trading practices to clients.,0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",0.0651594991217632
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"extend existing software programs, web-based interactive tools, or database queries as sequence management and analysis needs evolve.",0.0509943906170321
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",0.0764915859255482
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,greet customers and ascertain what each customer wants or needs.,0.0764915859255482
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,guide clients in the development of skills or strategies for dealing with their problems.,0.5496062099835685
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,help programmers and systems analysts test and debug new programs.,0.1699813020567737
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,identify and respond to emergency physical or mental health situations.,0.0424953255141934
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",0.0878236727293331
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.0878236727293331
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"install and configure new equipment, including operating software or peripheral equipment.",0.099155759533118
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",0.4617825372542353
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"instruct others in program methods, procedures, or functions.",0.135985041645419
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop and field studies.",0.2124766275709672
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.9320641396113096
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"integrate and develop visual elements, such as line, space, mass, color, and perspective, to produce desired effects, such as the illustration of ideas, emotions, or moods.",0.0849906510283868
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"interact with clients to assist them in gaining insight, defining goals, and planning action to achieve effective personal, social, educational, and vocational development and adjustment.",0.34562864751544
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"interpret and analyze policies, public issues, legislation, or the operations of governments, businesses, and organizations.",0.0906566944302793
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"interpret data, reports, maps, photographs, or charts to predict long- or short-range weather conditions, using computer models and knowledge of climate theory, physics, and mathematics.",0.0906566944302793
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,interpret government regulations and applicable codes to ensure compliance.,0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"interpret laws, rulings and regulations for individuals and businesses.",0.1076548246359567
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"listen to and resolve customer complaints regarding services, products, or personnel.",0.0481613689160859
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"locate and review research articles or environmental, historical, or technical reports.",0.0481613689160859
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"locate library materials for patrons, including books, periodicals, tape cassettes, braille volumes, and pictures.",0.0453283472151396
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",0.0679925208227095
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,modify and customize commercial programs for internal needs.,0.0878236727293331
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,modify existing databases and database management systems or direct programmers and analysts to make changes.,0.1388180633463652
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,modify existing programs to enhance efficiency.,0.3144654088050315
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",2.124766275709672
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",1.419343872174061
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.0424953255141934
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.1104878463369029
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.1473171284492039
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,none,4.940789846450224
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,not_classified,19.349538217462744
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,observe and evaluate students' work to determine progress and make suggestions for improvement.,0.2096436058700209
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.5864354920958694
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,offer advice on the purchase or sale of particular securities.,0.0424953255141934
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.0509943906170321
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.6827582299280412
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.3881239730296334
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,0.1416510850473114
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"perform administrative tasks such as applying for grants, developing budgets, negotiating contracts, and designing and printing programs and other promotional materials.",0.0566604340189245
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",0.5581052750864072
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",0.1501501501501501
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",1.8499631707178876
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,plan and follow the most efficient routes for delivering goods.,0.0651594991217632
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",0.0906566944302793
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,plan and price menu items.,0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,plan parties or other special events and services.,0.1104878463369029
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"portray and interpret roles, using speech, gestures, and body movements, to entertain, inform, or instruct radio, film, television, or live audiences.",0.0453283472151396
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",0.062326477420817
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students and the community on topics such as ethics, logic, and contemporary religious thought.",0.0963227378321718
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as abnormal psychology, cognitive processes, and work motivation.",0.161482236953935
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as anatomy, therapeutic recreation, and conditioning theory.",0.2323077794775908
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as family behavior, child and adolescent mental health, and social intervention evaluation.",0.0821576293274406
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,1.640319564847867
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as mechanics, hydraulics, and robotics.",0.0963227378321718
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as poetry, novel structure, and translation and adaptation.",0.0708255425236557
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as quantum mechanics, particle physics, and optics.",0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare and present summaries and analyses of survey data, including tables, graphs, and fact sheets that describe survey techniques and results.",0.0594934557198708
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,prepare appropriate formatting to data sets as requested.,0.1388180633463652
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare data for processing by organizing information, checking for any inaccuracies, and adjusting and weighting the raw data.",0.1218199331406878
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",0.0821576293274406
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,prepare management reports defining and evaluating problems and recommending solutions.,0.124652954841634
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare or edit organizational publications, such as employee newsletters or stockholders' reports, for internal or external audiences.",0.3003003003003003
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,prepare reports and document project activities and data.,0.0651594991217632
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare reports or recommendations, based upon research outcomes.",0.099155759533118
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare reports, manuscripts, proposals, and technical manuals for use by other scientists and requestors, such as sponsors and customers.",0.1558161935520426
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,prepare responses to correspondence containing routine inquiries.,0.0878236727293331
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare tables, graphs, fact sheets, and written reports summarizing research results.",0.0708255425236557
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,prepare technical reports and recommendations based upon research outcomes.,0.0736585642246019
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare written and oral reports describing research results, using illustrations, maps, appendices, and other information.",0.0538274123179783
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",1.1218765935747066
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"present investment information, such as product risks, fees, or fund performance statistics.",0.1303189982435265
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"process and prepare documents, such as business or government forms and expense reports.",0.1161538897387954
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,program computerized graphic effects.,0.0481613689160859
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"proofread, edit, and revise translated materials.",0.297467278599354
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"provide advice and consultation on economic relationships to businesses, public and private agencies, and other employers.",0.1699813020567737
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"provide advice to clients on a contract basis, working as a consultant.",0.2606379964870531
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,provide assistance to students in college writing centers.,0.1869794322624511
2025-09-15,2025-08-04,2025-08-11,JP,Japan,country,0,onet_task,onet_task_pct,"provide clients with communication assistance, typing their correspondence or obtaining information for them.",0.0679925208227095
